locusId	sysName	type	scaffoldId	begin	end	strand	original_name	desc	name	Product	ecocyc_id
1936385	b4516	1	7023	1049056	1049331	+	insA-4	IS1 repressor protein InsA (NCBI)	insA4	IS1 protein InsA	G0-10430
15112	b0988	1	7023	1049250	1049753	+	insB-4	IS1 transposase InsAB' (NCBI)	insB4	IS1 protein InsB	G6509
15113	b0989	1	7023	1050186	1050398	-	cspH	stress protein, member of the CspA-family (NCBI)	cspH	CspA family protein CspH	G6510
15114	b0990	1	7023	1050684	1050896	+	cspG	DNA-binding transcriptional regulator (NCBI)	cspG	cold shock protein CspG	G6511
15115	b0991	1	7023	1051070	1051300	+	ymcE	cold shock gene (NCBI)	ymcE	protein YmcE	G6512
1936386	b4517	1	7023	1051290	1051463	+	gnsA	predicted regulator of phosphatidylethanolamine synthesis (NCBI)	gnsA	putative phosphatidylethanolamine synthesis regulator GnsA	G0-9662
15116	b0992	1	7023	1051512	1052585	-	yccM	predicted 4Fe-4S membrane protein (NCBI)	yccM	putative electron transport protein YccM	G6513
15117	b0993	1	7023	1052657	1055401	-	torS	sensor protein torS (regulator TorR) (VIMSS)	torS	sensor histidine kinase TorS	G6514
15118	b0994	1	7023	1055484	1056512	+	torT	periplasmic sensory protein associated with the TorRS two-component regulatory system (NCBI)	torT	TorT-TMAO // periplasmic trimethylamine-N-oxide binding protein	G6515
15119	b0995	1	7023	1056485	1057177	-	torR	DNA-binding response regulator in two-component regulatory system with TorS (NCBI)	torR	DNA-binding transcriptional dual regulator TorR	EG12615
15120	b0996	1	7023	1057307	1058479	+	torC	trimethylamine N-oxide (TMAO) reductase I, cytochrome c-type subunit (NCBI)	torC	cytochrome <i>c</i> menaquinol dehydrogenase TorC	EG11815
15121	b0997	1	7023	1058479	1061025	+	torA	trimethylamine N-oxide (TMAO) reductase I, catalytic subunit (NCBI)	torA	trimethylamine <i>N</i>-oxide reductase 1	EG11814
15122	b0998	1	7023	1061022	1061621	+	torD	chaperone protein TorD (NCBI)	torD	trimethylamine-N-oxide reductase-specific chaperone	EG12195
15123	b0999	1	7023	1061773	1062078	-	cbpM	modulator of CbpA co-chaperone (NCBI)	cbpM	chaperone modulator CbpM	EG12194
15124	b1000	1	7023	1062078	1062998	-	cbpA	curved DNA-binding protein, DnaJ homologue that functions as a co-chaperone of DnaK (NCBI)	cbpA	curved DNA-binding protein	EG12193
15125	b1001	1	7023	1063259	1064515	+	yccE	hypothetical protein (NCBI)	yccE	uncharacterized protein YccE	EG12196
15126	b1002	1	7023	1064808	1066049	+	agp	glucose-1-phosphatase/inositol phosphatase (NCBI)	agp	glucose-1-phosphatase	EG10033
15127	b1003	1	7023	1066087	1066314	-	yccJ	hypothetical protein (NCBI)	yccJ	PF13993 family protein YccJ	EG12703
15128	b1004	1	7023	1066335	1066931	-	wrbA	TrpR binding protein WrbA (NCBI)	wrbA	NAD(P)H:quinone oxidoreductase	EG11540
15129	b4518	1	7023	1067304	1067477	+	ycdF	orf, hypothetical protein (VIMSS)	ymdF	stress-induced bacterial acidophilic repeat motifs-containing protein YmdF	G0-10443
15130	b1006	1	7023	1067734	1069062	-	ycdG	putative transport protein (VIMSS)	rutG	pyrimidine:H<sup>+</sup> symporter	G6517
15131	b1007	1	7023	1069083	1069577	-	b1007	orf, hypothetical protein (VIMSS)	rutF	FMN reductase RutF	G6518
15132	b1008	1	7023	1069588	1070178	-	ycdI	hypothetical protein (NCBI)	rutE	probable malonic semialdehyde reductase	G6519
15133	b1009	1	7023	1070188	1070988	-	rarA	predicted hydrolase (NCBI)	rutD	putative aminoacrylate hydrolase RutD	G6520
15134	b1010	1	7023	1070996	1071382	-	ycdK	hypothetical protein (NCBI)	rutC	3-aminoacrylate deaminase	G6521
15135	b1011	1	7023	1071394	1072086	-	b1011	putative synthetase (VIMSS)	rutB	ureidoacrylate amidohydrolase	G6522
15136	b1012	1	7023	1072086	1073234	-	b1012	orf, hypothetical protein (VIMSS)	rutA	pyrimidine monooxygenase RutA	G6523
15137	b1013	1	7023	1073465	1074103	+	ycdC	predicted DNA-binding transcriptional regulator (NCBI)	rutR	DNA-binding transcriptional regulator RutR	EG12301
15138	b1014	1	7023	1074143	1078105	-	putA	fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase (NCBI)	putA	fused DNA-binding transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase PutA	EG10801
15139	b1015	1	7023	1078528	1080036	+	putP	proline:sodium symporter (NCBI)	putP	proline:Na<sup>+</sup> symporter	EG10802
1936393	b4490	7	7023	1080579	1081408	+	efeU		efeU	inactive ferrous iron permease EfeU	G6525
15141	b1018	1	7023	1081466	1082593	+	ycdO	hypothetical protein (NCBI)	efeO	Fe(2+) transport system protein EfeO	G6527
15142	b1019	1	7023	1082599	1083870	+	ycdB	hypothetical protein (NCBI)	efeB	heme-containing peroxidase/deferrochelatase	EG11735
15143	b1020	1	7023	1084215	1085279	+	phoH	conserved protein with nucleoside triphosphate hydrolase domain (NCBI)	phoH	ATP-binding protein PhoH	EG11734
15144	b1021	1	7023	1085329	1085742	-	ycdP	predicted inner membrane protein (NCBI)	pgaD	poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaD	G6528
15145	b1022	1	7023	1085744	1087069	-	ycdQ	predicted glycosyl transferase (NCBI)	pgaC	poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaC	G6529
15146	b1023	1	7023	1087062	1089080	-	ycdR	predicted enzyme associated with biofilm formation (NCBI)	pgaB	poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine <i>N</i>-deacetylase and &beta;-1,6 glycoside hydrolase	G6530
15147	b1024	1	7023	1089089	1091512	-	ycdS	predicted outer membrane protein (NCBI)	pgaA	partially deacetylated poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine export porin	G6531
15148	b1025	1	7023	1092099	1093457	+	ycdT	predicted diguanylate cyclase (NCBI)	dgcT	probable diguanylate cyclase DgcT	G6532
15149	b1026	1	7023	1093498	1094364	-	insF-4	IS3 element protein InsF (NCBI)	insF4	IS3 element protein InsF	G6533
15150	b1027	1	7023	1094361	1094660	-	insE	IS3 element protein InsE (RefSeq)	insE4	IS3 element protein InsE	G6534
15151	b1028	7	7023	1094728	1095069	+	ymdE	orf, hypothetical protein (VIMSS)	ymdE	putative uncharacterized protein YmdE	G6535
15152	b1029	1	7023	1095066	1096052	+	ycdU	predicted inner membrane protein (NCBI)	ycdU	uncharacterized protein YcdU	G6536
1936397	b1032	5	7023	1096788	1096875	-	serX	tRNA-Ser (NCBI)	serX	tRNA-Ser(GGA)	EG30097
15155	b1033	1	7023	1097109	1098047	+	ycdW	putative dehydrogenase (VIMSS)	ghrA	glyoxylate/hydroxypyruvate reductase A	G6539
15156	b1034	1	7023	1098102	1098839	+	ycdX	hypothetical protein (NCBI)	ycdX	zinc-binding phosphatase YcdX	G6540
15157	b1035	1	7023	1098863	1099417	+	ycdY	hypothetical protein (NCBI)	ycdY	chaperone protein YcdY	G6541
15158	b1036	1	7023	1099519	1100010	+	ycdZ	orf, hypothetical protein (VIMSS)	ycdZ	inner membrane protein YcdZ	G6542
15159	b1037	1	7023	1100074	1100907	-	csgG	outer membrane lipoprotein (NCBI)	csgG	curli secretion channel	G6543
15160	b1038	1	7023	1100934	1101350	-	csgF	predicted transport protein (NCBI)	csgF	curli assembly component CsgF	G6544
15161	b1039	1	7023	1101375	1101764	-	csgE	predicted transport protein (NCBI)	csgE	curli assembly component CsgE	G6545
15162	b1040	1	7023	1101769	1102419	-	csgD	DNA-binding transcriptional activator in two-component regulatory system (NCBI)	csgD	DNA-binding transcriptional dual regulator CsgD	G6546
15163	b1041	1	7023	1103174	1103629	+	csgB	curlin nucleator protein, minor subunit in curli complex (NCBI)	csgB	curlin, minor subunit	G6547
15164	b1042	1	7023	1103670	1104125	+	csgA	cryptic curlin major subunit (NCBI)	csgA	curlin	EG11489
15165	b1043	1	7023	1104184	1104516	+	csgC	predicted curli production protein (NCBI)	csgC	curlin chaperone	G6548
15166	b1044	1	7023	1104637	1104948	+	ymdA	hypothetical protein (NCBI)	ymdA	uncharacterized protein YmdA	G6549
15167	b1045	1	7023	1105043	1105576	+	ymdB	hypothetical protein (NCBI)	ymdB	2'-<i>O</i>-acetyl-ADP-ribose deacetylase, regulator of RNase III activity	G6550
15168	b1046	1	7023	1105578	1106999	+	ymdC	putative synthase (VIMSS)	clsC	cardiolipin synthase C	G6551
15169	b1047	1	7023	1107007	1108164	-	mdoC	glucans biosynthesis protein (NCBI)	opgC	osmoregulated periplasmic glucans (OPG) biosynthesis protein C	G6552
15170	b1048	1	7023	1108558	1110093	+	mdoG	glucan biosynthesis protein, periplasmic (NCBI)	opgG	osmoregulated periplasmic glucans biosynthesis protein G	EG11885
15171	b1049	1	7023	1110086	1112629	+	mdoH	glucosyltransferase MdoH (NCBI)	opgH	osmoregulated periplasmic glucans biosynthesis protein H	EG11886
15172	b1050	1	7023	1112802	1113029	+	yceK	predicted lipoprotein (NCBI)	yceK	DUF1375 domain-containing lipoprotein YceK	EG12689
15173	b1051	1	7023	1113030	1113404	-	msyB	acidic protein suppresses mutants lacking function of protein export (VIMSS)	msyB	acidic protein MsyB	EG11338
15175	b1053	1	7023	1113487	1114713	-	mdtG	predicted drug efflux system (NCBI)	mdtG	efflux pump MdtG	EG11343
15176	b1054	1	7023	1114885	1115805	-	lpxL	lipid A biosynthesis lauroyl acyltransferase (NCBI)	lpxL	lauroyl acyltransferase	EG10464
15177	b1055	1	7023	1116030	1117082	+	yceA	hypothetical protein (NCBI)	trhO	tRNA U34 hydroxylase TrhO	EG11116
15178	b1056	1	7023	1117124	1117699	-	yceI	hypothetical protein (NCBI)	yceI	protein YceI	EG11820
15179	b1057	1	7023	1117703	1118269	-	yceJ	predicted cytochrome b561 (NCBI)	yceJ	putative cytochrome b561 YceJ	G6554
15180	b1058	1	7023	1118530	1118670	-	yceO	hypothetical protein (NCBI)	yceO	DUF2770 domain-containing protein YceO	G6555
15181	b1059	1	7023	1118691	1119809	-	solA	N-methyltryptophan oxidase, FAD-binding (NCBI)	solA	N-methyl-L-tryptophan oxidase	G6556
15182	b1060	1	7023	1119924	1120178	-	yceP	orf, hypothetical protein (VIMSS)	bssS	regulator of biofilm formation	G6557
15183	b1061	1	7023	1120465	1120710	-	dinI	DNA damage-inducible protein I (NCBI)	dinI	DNA damage-inducible protein I	G6558
15184	b1062	1	7023	1120784	1121830	-	pyrC	dihydroorotase (NCBI)	pyrC	dihydroorotase	EG10806
15185	b1063	1	7023	1121936	1122496	-	yceB	predicted lipoprotein (NCBI)	yceB	putative lipid-binding lipoprotein YceB	EG11117
15186	b1064	1	7023	1122630	1123277	-	grxB	glutaredoxin 2 (Grx2) (NCBI)	grxB	oxidized glutaredoxin 2 // reduced glutaredoxin 2	EG12688
15187	b1065	1	7023	1123341	1124549	-	yceL	orf, hypothetical protein (VIMSS)	mdtH	multidrug efflux pump MdtH	G6559
15188	b1066	1	7023	1124785	1125369	+	rimJ	ribosomal-protein-S5-alanine N-acetyltransferase (NCBI)	rimJ	ribosomal-protein-S5-alanine N-acetyltransferase	EG10851
15189	b1067	1	7023	1125380	1126027	+	yceH	hypothetical protein (NCBI)	yceH	DUF480 domain-containing protein YceH	EG11537
15190	b1068	1	7023	1126029	1126952	+	mviM	predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain (NCBI)	yceM	putative oxidoreductase YceM	G6560
15191	b1069	1	7023	1127062	1128597	+	mviN	predicted inner membrane protein (NCBI)	murJ	lipid II flippase MurJ	G6561
15192	b1070	1	7023	1128637	1129053	-	flgN	export chaperone for FlgK and FlgL (NCBI)	flgN	flagellar biosynthesis protein FlgN	G6562
15193	b1071	1	7023	1129058	1129351	-	flgM	anti-sigma factor for FliA (sigma 28) (NCBI)	flgM	anti-sigma factor for FliA (&sigma;<sup>28</sup>)	G369
15194	b1072	1	7023	1129427	1130086	-	flgA	flagellar basal body P-ring biosynthesis protein A (NCBI)	flgA	flagellar basal body P-ring formation protein FlgA	G357
15195	b1073	1	7023	1130241	1130657	+	flgB	flagellar basal-body rod protein B (NCBI)	flgB	flagellar basal-body rod protein FlgB	G358
15196	b1074	1	7023	1130661	1131065	+	flgC	flagellar basal-body rod protein C (NCBI)	flgC	flagellar basal-body rod protein FlgC	G359
15197	b1075	1	7023	1131077	1131772	+	flgD	flagellar basal body rod modification protein D (NCBI)	flgD	flagellar biosynthesis, initiation of hook assembly	G360
15198	b1076	1	7023	1131797	1133005	+	flgE	flagellar hook protein E (NCBI)	flgE	flagellar hook protein FlgE	G361
15199	b1077	1	7023	1133025	1133780	+	flgF	flagellar component of cell-proximal portion of basal-body rod (NCBI)	flgF	flagellar basal-body rod protein FlgF	G362
15200	b1078	1	7023	1133952	1134734	+	flgG	flagellar component of cell-distal portion of basal-body rod (NCBI)	flgG	flagellar basal-body rod protein FlgG	G363
15201	b1079	1	7023	1134787	1135485	+	flgH	flagellar L-ring protein precursor H (NCBI)	flgH	flagellar L-ring protein	G364
15202	b1080	1	7023	1135497	1136594	+	flgI	homolog of Salmonella P-ring of flagella basal body (VIMSS)	flgI	flagellar P-ring protein	G365
15203	b1081	1	7023	1136594	1137535	+	flgJ	flagellar biosynthesis protein FlgJ (NCBI)	flgJ	putative peptidoglycan hydrolase FlgJ	G366
15204	b1082	1	7023	1137601	1139244	+	flgK	flagellar hook-associated protein K (NCBI)	flgK	flagellar hook-filament junction protein 1	EG11967
15205	b1083	1	7023	1139256	1140209	+	flgL	flagellar hook-associated protein L (NCBI)	flgL	flagellar hook-filament junction protein 3	EG11545
15206	b1084	1	7023	1140405	1143590	-	rne	fused ribonucleaseE: endoribonuclease/RNA-binding protein/RNA degradosome binding protein (NCBI)	rne	ribonuclease E	EG10859
15207	b1085	1	7023	1143725	1144045	+	b1085	orf, hypothetical protein (VIMSS)	yceQ	DUF2655 domain-containing protein YceQ	G6563
15208	b1086	1	7023	1144163	1145122	+	rluC	23S rRNA pseudouridylate synthase (NCBI)	rluC	23S rRNA pseudouridine<sup>955/2504/2580</sup> synthase	EG11118
15209	b1087	1	7023	1145234	1145818	-	yceF	orf, hypothetical protein (VIMSS)	yceF	m<sup>7</sup>GTP pyrophosphatase	EG11438
1936407	b4418	6	7023	1145812	1145980	+	sraB	unknown RNA (NCBI)	sraB	small RNA SraB	G0-8862
15210	b1088	1	7023	1146017	1146538	+	yceD	hypothetical protein (NCBI)	yceD	DUF177 domain-containing protein YceD	EG11119
15211	b1089	1	7023	1146590	1146763	+	rpmF	50S ribosomal protein L32 (NCBI)	rpmF	50S ribosomal subunit protein L32	EG10890
15212	b1090	1	7023	1146844	1147914	+	plsX	glycerolphosphate auxotrophy in plsB background (VIMSS)	plsX	putative phosphate acyltransferase	EG11437
15213	b1091	1	7023	1147982	1148935	+	fabH	3-oxoacyl-(acyl carrier protein) synthase (NCBI)	fabH	3-oxoacyl-[acyl carrier protein] synthase 3	EG10277
15214	b1092	1	7023	1148951	1149880	+	fabD	acyl carrier protein S-malonyltransferase (NCBI)	fabD	[acyl-carrier-protein] <i>S</i>-malonyltransferase	EG11317
15215	b1093	1	7023	1149893	1150627	+	fabG	3-oxoacyl-[acyl-carrier-protein] reductase (NCBI)	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	EG11318
15216	b1094	1	7023	1150838	1151074	+	acpP	acyl carrier protein (NCBI)	acpP	octanoyl-ACP // lipoyl-ACP // <i>cis</i>-&Delta;<sup>5</sup>-dodecenoyl-ACP // <i>trans</i>-&Delta;<sup>2</sup>-cis-&Delta;<sup>5</sup>-dodecenoyl-ACP // succinyl-ACP // <i>cis</i>-&Delta;<SUP>3</SUP>-decenoyl-ACP // 3-oxo-<i>cis</i>-&Delta;<sup>5</sup>-dodecenoyl-ACP // (3<i>R</i>)-hydroxy <i>cis</i> &Delta;<sup>5</sup>-dodecenoyl-ACP // (3<i>R</i>)-3-hydroxybutanoyl-ACP // <i>trans</i> oct-2-enoyl-ACP // <i>trans</i>-but-2-enoyl-ACP // (3<i>R</i>)-3-hydroxyoctanoyl-ACP // <i>trans</i>-hexadec-2-enoyl-ACP // holo-[acyl-carrier protein] // acyl carrier protein	EG50003
15217	b1095	1	7023	1151162	1152403	+	fabF	3-oxoacyl-(acyl carrier protein) synthase (NCBI)	fabF	3-oxoacyl-[acyl carrier protein] synthase 2	EG12606
15218	b1096	1	7023	1152523	1153332	+	pabC	4-amino-4-deoxychorismate lyase (NCBI)	pabC	aminodeoxychorismate lyase	EG11493
15219	b1097	1	7023	1153335	1154357	+	yceG	predicted aminodeoxychorismate lyase (NCBI)	mltG	endolytic murein transglycosylase	EG11494
15220	b1098	1	7023	1154347	1154988	+	tmk	thymidylate kinase (NCBI)	tmk	Tmk	EG12302
15221	b1099	1	7023	1154985	1155989	+	holB	DNA polymerase III subunit delta' (NCBI)	holB	DNA polymerase III subunit &delta;'	EG11500
15222	b1100	1	7023	1156000	1156797	+	ycfH	predicted metallodependent hydrolase (NCBI)	ycfH	putative metal-dependent hydrolase YcfH	EG12303
15223	b1101	1	7023	1157092	1158525	+	ptsG	fused glucose-specific PTS enzymes: IIB component/IIC component (NCBI)	ptsG	EIIBC<sup>glc</sup> - phosphorylated // glucose-specific PTS enzyme IIBC component	EG10787
15224	b1102	1	7023	1158585	1160774	-	fhuE	ferric-rhodotorulic acid outer membrane transporter (NCBI)	fhuE	ferric coprogen/ferric rhodotorulic acid outer membrane transporter	EG10306
15225	b1103	1	7023	1161108	1161467	+	ycfF	orf, hypothetical protein (VIMSS)	hinT	purine nucleoside phosphoramidase	EG12172
15226	b1104	1	7023	1161470	1161847	+	ycfL	hypothetical protein (NCBI)	ycfL	DUF1425 domain-containing protein YcfL	G6564
15227	b1105	1	7023	1161861	1162502	+	ycfM	predicted outer membrane lipoprotein (NCBI)	lpoB	outer membrane lipoprotein - activator of MrcB activity	G6565
15228	b1106	1	7023	1162483	1163307	+	ycfN	thiamin kinase (NCBI)	thiK	thiamine kinase	G6566
15229	b1107	1	7023	1163318	1164343	+	nagZ	beta-hexosaminidase (NCBI)	nagZ	&beta;-<i>N</i>-acetylglucosaminidase	G6567
15230	b1108	1	7023	1164366	1164908	+	ycfP	orf, hypothetical protein (VIMSS)	ycfP	PF05728 family protein YcfP	G6568
15231	b1109	1	7023	1165308	1166612	+	ndh	respiratory NADH dehydrogenase 2/cupric reductase (NCBI)	ndh	NADH:quinone oxidoreductase II	EG10649
15232	b1110	1	7023	1166822	1167361	+	ycfJ	hypothetical protein (NCBI)	ycfJ	PF05433 family protein YcfJ	EG12444
15233	b1111	1	7023	1167423	1168055	-	ycfQ	orf, hypothetical protein (VIMSS)	comR	DNA-binding transcriptional repressor ComR	G6569
15234	b1112	1	7023	1168296	1168553	+	ycfR	hypothetical protein (NCBI)	bhsA	DUF1471 domain-containing multiple stress resistance outer membrane protein BhsA	G6570
15235	b1113	1	7023	1168635	1169597	-	ycfS	hypothetical protein (NCBI)	ldtC	L,D-transpeptidase LdtC	G6571
15236	b1114	1	7023	1169741	1173187	-	mfd	transcription-repair coupling factor (NCBI)	mfd	transcription-repair coupling factor	EG11619
15237	b1115	1	7023	1173315	1174388	-	ycfT	predicted inner membrane protein (NCBI)	ycfT	inner membrane protein YcfT	G6572
15238	b1116	1	7023	1174650	1175849	+	lolC	outer membrane-specific lipoprotein transporter subunit (NCBI)	lolC	lipoprotein release complex - inner membrane subunit	G6573
15239	b1117	1	7023	1175842	1176543	+	ycfV	putative ATP-binding component of a transport system (VIMSS)	lolD	lipoprotein release complex - ATP binding subunit	G6574
15240	b1118	1	7023	1176543	1177787	+	lolE	outer membrane-specific lipoprotein transporter subunit (NCBI)	lolE	lipoprotein release complex - inner membrane subunit	G6575
15241	b1119	1	7023	1177816	1178727	+	nagK	N-acetyl-D-glucosamine kinase (NCBI)	nagK	<i>N</i>-acetyl-D-glucosamine kinase	G6576
15242	b1120	1	7023	1178854	1179582	+	cobB	deacetylase of acs and cheY, regulates chemotaxis (NCBI)	cobB	CobB-S // protein-lysine deacetylase/desuccinylase/delipoylase	G6577
15243	b1121	1	7023	1179702	1180490	-	ycfZ	predicted inner membrane protein (NCBI)	ycfZ	putative inner membrane protein YcfZ	G6578
15244	b1122	1	7023	1180487	1180948	-	ymfA	orf, hypothetical protein (VIMSS)	ymfA	putative inner membrane protein YmfA	G6579
15245	b1123	1	7023	1181006	1182052	-	potD	spermidine/putrescine ABC transporter periplasmic substrate-binding protein (NCBI)	potD	spermidine preferential ABC transporter periplasmic binding protein	EG10752
15246	b1124	1	7023	1182049	1182843	-	potC	spermidine/putrescine ABC transporter membrane protein (NCBI)	potC	spermidine preferential ABC transporter membrane subunit PotC	EG10751
15247	b1125	1	7023	1182840	1183667	-	potB	spermidine/putrescine ABC transporter membrane protein (NCBI)	potB	spermidine preferential ABC transporter membrane subunit PotB	EG10750
15248	b1126	1	7023	1183681	1184817	-	potA	putrescine/spermidine ABC transporter ATPase protein (NCBI)	potA	spermidine preferential ABC transporter ATP binding subunit	EG10749
15249	b1127	1	7023	1185067	1186293	+	pepT	peptidase T (NCBI)	pepT	peptidase T	EG11549
15250	b1128	1	7023	1186342	1187463	-	ycfD	orf, hypothetical protein (VIMSS)	roxA	50S ribosomal protein L16-arginine 3-hydroxylase	EG11430
15251	b1129	1	7023	1187539	1188999	-	phoQ	sensory histidine kinase in two-compoent regulatory system with PhoP (NCBI)	phoQ	sensor histidine kinase PhoQ	EG10732
15252	b1130	1	7023	1188999	1189670	-	phoP	DNA-binding response regulator in two-component regulatory system with PhoQ (NCBI)	phoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated // DNA-binding transcriptional dual regulator PhoP	EG10731
15253	b1131	1	7023	1189839	1191209	-	purB	adenylosuccinate lyase (NCBI)	purB	adenylosuccinate lyase	EG11314
15254	b1132	1	7023	1191213	1191854	-	hflD	hypothetical protein (NCBI)	hflD	lysogenization regulator	EG11345
15255	b1133	1	7023	1191890	1192996	-	ycfB	orf, hypothetical protein (VIMSS)	mnmA	tRNA-specific 2-thiouridylase	EG11344
15256	b1134	1	7023	1193050	1193511	-	ymfB	bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase (NCBI)	nudJ	phosphatase NudJ	G6580
15257	b1135	1	7023	1193521	1194174	-	ymfC	orf, hypothetical protein (VIMSS)	rluE	23S rRNA pseudouridine<sup>2457</sup> synthase	G6581
15258	b1136	1	7023	1194346	1195596	+	icd	isocitrate dehydrogenase (NCBI)	icd	isocitrate dehydrogenase	EG10489
15259	b1137	1	7023	1196090	1196755	-	ymfD	e14 prophage; predicted SAM-dependent methyltransferase (NCBI)	ymfD	e14 prophage; putative SAM-dependent methyltransferase YmfD	G6582
15260	b1138	1	7023	1196756	1197460	-	ymfE	e14 prophage; predicted inner membrane protein (NCBI)	ymfE	e14 prophage; uncharacterized protein YmfE	G6583
15261	b1139	1	7023	1197918	1198811	+	lit	e14 prophage; cell death peptidase, inhibitor of T4 late gene expression (NCBI)	lit	e14 prophage; cell death peptidase Lit	EG10535
15262	b1140	1	7023	1198902	1200029	-	intE	e14 prophage; predicted integrase (NCBI)	intE	e14 prophage; putative integrase	EG12370
15263	b1141	1	7023	1200010	1200255	-	ymfG	e14 prophage; predicted excisionase (NCBI)	xisE	e14 prophage; putative excisionase	G6585
15265	b1143	1	7023	1200720	1201061	+	ymfI	orf, hypothetical protein (VIMSS)	ymfI	e14 prophage; uncharacterized protein YmfI	G6587
15266	b1144	1	7023	1200999	1201307	-	ymfJ	orf, hypothetical protein (VIMSS)	ymfJ	e14 prophage; uncharacterized protein YmfJ	G6588
15267	b1145	1	7023	1201482	1202156	-	ymfK	e14 prophage; repressor protein phage e14 (NCBI)	ymfK	e14 prophage; putative repressor protein YmfK	G6589
15268	b1146	1	7023	1202247	1202447	+	b1146	orf, hypothetical protein (VIMSS)	ymfT	e14 prophage; putative DNA-binding transcriptional regulator YmfT	G6590
15269	b1147	1	7023	1202491	1203048	+	ymfL	e14 prophage; predicted DNA-binding transcriptional regulator (RefSeq)	ymfL	e14 prophage; uncharacterized protein YmfL	G6591
15270	b1148	1	7023	1203045	1203383	+	ymfM	e14 prophage; predicted protein (NCBI)	ymfM	e14 prophage; cell division inhibitor YmfM	G6592
7497344	b4692	7	7023	1203393	1203626	+	oweE		oweE	phage replication protein	G0-16719
7497345	b4693	7	7023	1203627	1204760	+	aaaE		aaaE	phage terminase	G0-16720
15272	b1150	1	7023	1204772	1204954	+	ymfR	e14 prophage; predicted protein (NCBI)	ymfR	e14 prophage; IPR020297 domain-containing protein YmfR	G6594
15273	b1151	7	7023	1204954	1205365	+	ymfO	e14 prophage; conserved protein (RefSeq)	beeE	e14 prophage; protein BeeE	G6595
15274	b1152	7	7023	1205366	1206145	+	ymfP	orf, hypothetical protein (VIMSS)	jayE	e14 prophage; putative protein JayE	G6596
15275	b1153	1	7023	1206136	1206720	+	ymfQ	e14 prophage; conserved protein (NCBI)	ymfQ	e14 prophage; DUF2313 domain-containing protein YmfQ	G6597
15276	b1154	1	7023	1206724	1207353	+	ycfK	e14 prophage; predicted protein (NCBI)	ycfK	e14 prophage; protein StfP	EG12877
15277	b1155	1	7023	1207355	1207768	+	ymfS	e14 prophage; predicted protein (NCBI)	tfaP	e14 prophage; putative tail fiber assembly protein TfaP	G6598
15278	b1156	1	7023	1207740	1208342	-	tfaE	e14 prophage; predicted tail fiber assembly protein (NCBI)	tfaE	e14 prophage; putative tail fiber assembly protein TfaE	EG11120
5752726	b1157	7	7023	1208342	1208842	-	stfE		stfE	e14 prophage; putative side tail fiber protein fragment	G6599
15280	b1158	1	7023	1208908	1209462	+	pin	e14 prophage; site-specific DNA recombinase (NCBI)	pinE	e14 prophage; site-specific DNA recombinase	EG10737
15281	b1159	1	7023	1209569	1210402	+	mcrA	e14 prophage; 5-methylcytosine-specific restriction endonuclease B (NCBI)	mcrA	e14 prophage; Type IV methyl-directed restriction enzyme EcoKMcrA	EG10573
1936422	b4519	7	7023	1210636	1210800	+	icdC		icdC	protein IcdC	G0-10556
15282	b1160	1	7023	1210903	1211226	-	elbA	hypothetical protein (NCBI)	iraM	anti-adaptor protein IraM	G6600
15283	b1161	1	7023	1211926	1212330	-	ycgX	hypothetical protein (NCBI)	ycgX	DUF1398 domain-containing protein YcgX	G6601
15284	b1162	1	7023	1212551	1213282	-	ycgE	predicted DNA-binding transcriptional regulator (NCBI)	bluR	DNA-binding transcriptional repressor BluR	G6602
15285	b1163	1	7023	1213487	1214698	-	ycgF	predicted FAD-binding phosphodiesterase (NCBI)	bluF	blue light- and temperature-regulated antirepressor BluF	G6603
15286	b1164	1	7023	1215012	1215248	+	ycgZ	hypothetical protein (NCBI)	ycgZ	putative two-component system connector protein YcgZ	G6604
15287	b1165	1	7023	1215291	1215563	+	ymgA	hypothetical protein (NCBI)	ymgA	putative two-component system connector protein YmgA	G6605
15288	b1166	1	7023	1215592	1215858	+	ymgB	hypothetical protein (NCBI)	ariR	putative two-component system connector protein AriR	G6606
15289	b1167	1	7023	1215971	1216219	+	ymgC	hypothetical protein (NCBI)	ymgC	protein YmgC	G6607
15290	b1168	1	7023	1216551	1218074	+	b1168	putative proteases (VIMSS)	pdeG	putative cyclic di-GMP phosphodiesterase PdeG	G6608
1936424	b4520	1	7023	1218206	1218424	+	ymgF	hypothetical protein (NCBI)	ymgF	division septum component YmgF	G0-10261
1936425	b4491	7	7023	1218824	1221471	+	ycgH		ycgH	putative transporter component, N-terminal fragment	G6609
15293	b1171	1	7023	1221528	1221857	-	b1171	orf, hypothetical protein (VIMSS)	ymgD	PF16456 family protein YmgD	G6611
