locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
15202	b1080	1	7023	1135497	1136594	+	flgI	homolog of Salmonella P-ring of flagella basal body (VIMSS)
15203	b1081	1	7023	1136594	1137535	+	flgJ	flagellar biosynthesis protein FlgJ (NCBI)
15204	b1082	1	7023	1137601	1139244	+	flgK	flagellar hook-associated protein K (NCBI)
15205	b1083	1	7023	1139256	1140209	+	flgL	flagellar hook-associated protein L (NCBI)
15206	b1084	1	7023	1140405	1143590	-	rne	fused ribonucleaseE: endoribonuclease/RNA-binding protein/RNA degradosome binding protein (NCBI)
15207	b1085	1	7023	1143725	1144045	+	b1085	orf, hypothetical protein (VIMSS)
15208	b1086	1	7023	1144163	1145122	+	rluC	23S rRNA pseudouridylate synthase (NCBI)
15209	b1087	1	7023	1145234	1145818	-	yceF	orf, hypothetical protein (VIMSS)
1936407	b4418	6	7023	1145812	1145980	+	sraB	unknown RNA (NCBI)
15210	b1088	1	7023	1146017	1146538	+	yceD	hypothetical protein (NCBI)
15211	b1089	1	7023	1146590	1146763	+	rpmF	50S ribosomal protein L32 (NCBI)
15212	b1090	1	7023	1146844	1147914	+	plsX	glycerolphosphate auxotrophy in plsB background (VIMSS)
15213	b1091	1	7023	1147982	1148935	+	fabH	3-oxoacyl-(acyl carrier protein) synthase (NCBI)
15214	b1092	1	7023	1148951	1149880	+	fabD	acyl carrier protein S-malonyltransferase (NCBI)
15215	b1093	1	7023	1149893	1150627	+	fabG	3-oxoacyl-[acyl-carrier-protein] reductase (NCBI)
15216	b1094	1	7023	1150838	1151074	+	acpP	acyl carrier protein (NCBI)
15217	b1095	1	7023	1151162	1152403	+	fabF	3-oxoacyl-(acyl carrier protein) synthase (NCBI)
15218	b1096	1	7023	1152523	1153332	+	pabC	4-amino-4-deoxychorismate lyase (NCBI)
15219	b1097	1	7023	1153335	1154357	+	yceG	predicted aminodeoxychorismate lyase (NCBI)
15220	b1098	1	7023	1154347	1154988	+	tmk	thymidylate kinase (NCBI)
15221	b1099	1	7023	1154985	1155989	+	holB	DNA polymerase III subunit delta' (NCBI)
15222	b1100	1	7023	1156000	1156797	+	ycfH	predicted metallodependent hydrolase (NCBI)
15223	b1101	1	7023	1157092	1158525	+	ptsG	fused glucose-specific PTS enzymes: IIB component/IIC component (NCBI)
15224	b1102	1	7023	1158585	1160774	-	fhuE	ferric-rhodotorulic acid outer membrane transporter (NCBI)
15225	b1103	1	7023	1161108	1161467	+	ycfF	orf, hypothetical protein (VIMSS)
15226	b1104	1	7023	1161470	1161847	+	ycfL	hypothetical protein (NCBI)
15227	b1105	1	7023	1161861	1162502	+	ycfM	predicted outer membrane lipoprotein (NCBI)
15228	b1106	1	7023	1162483	1163307	+	ycfN	thiamin kinase (NCBI)
15229	b1107	1	7023	1163318	1164343	+	nagZ	beta-hexosaminidase (NCBI)
15230	b1108	1	7023	1164366	1164908	+	ycfP	orf, hypothetical protein (VIMSS)
15231	b1109	1	7023	1165308	1166612	+	ndh	respiratory NADH dehydrogenase 2/cupric reductase (NCBI)
15232	b1110	1	7023	1166822	1167361	+	ycfJ	hypothetical protein (NCBI)
15233	b1111	1	7023	1167423	1168055	-	ycfQ	orf, hypothetical protein (VIMSS)
15234	b1112	1	7023	1168296	1168553	+	ycfR	hypothetical protein (NCBI)
15235	b1113	1	7023	1168635	1169597	-	ycfS	hypothetical protein (NCBI)
15236	b1114	1	7023	1169741	1173187	-	mfd	transcription-repair coupling factor (NCBI)
15237	b1115	1	7023	1173315	1174388	-	ycfT	predicted inner membrane protein (NCBI)
15238	b1116	1	7023	1174650	1175849	+	lolC	outer membrane-specific lipoprotein transporter subunit (NCBI)
15239	b1117	1	7023	1175842	1176543	+	ycfV	putative ATP-binding component of a transport system (VIMSS)
15240	b1118	1	7023	1176543	1177787	+	lolE	outer membrane-specific lipoprotein transporter subunit (NCBI)
15241	b1119	1	7023	1177816	1178727	+	nagK	N-acetyl-D-glucosamine kinase (NCBI)
15242	b1120	1	7023	1178854	1179582	+	cobB	deacetylase of acs and cheY, regulates chemotaxis (NCBI)
15243	b1121	1	7023	1179702	1180490	-	ycfZ	predicted inner membrane protein (NCBI)
15244	b1122	1	7023	1180487	1180948	-	ymfA	orf, hypothetical protein (VIMSS)
15245	b1123	1	7023	1181006	1182052	-	potD	spermidine/putrescine ABC transporter periplasmic substrate-binding protein (NCBI)
15246	b1124	1	7023	1182049	1182843	-	potC	spermidine/putrescine ABC transporter membrane protein (NCBI)
15247	b1125	1	7023	1182840	1183667	-	potB	spermidine/putrescine ABC transporter membrane protein (NCBI)
15248	b1126	1	7023	1183681	1184817	-	potA	putrescine/spermidine ABC transporter ATPase protein (NCBI)
15249	b1127	1	7023	1185067	1186293	+	pepT	peptidase T (NCBI)
15250	b1128	1	7023	1186342	1187463	-	ycfD	orf, hypothetical protein (VIMSS)
15251	b1129	1	7023	1187539	1188999	-	phoQ	sensory histidine kinase in two-compoent regulatory system with PhoP (NCBI)
15252	b1130	1	7023	1188999	1189670	-	phoP	DNA-binding response regulator in two-component regulatory system with PhoQ (NCBI)
15253	b1131	1	7023	1189839	1191209	-	purB	adenylosuccinate lyase (NCBI)
15254	b1132	1	7023	1191213	1191854	-	hflD	hypothetical protein (NCBI)
15255	b1133	1	7023	1191890	1192996	-	ycfB	orf, hypothetical protein (VIMSS)
15256	b1134	1	7023	1193050	1193511	-	ymfB	bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase (NCBI)
15257	b1135	1	7023	1193521	1194174	-	ymfC	orf, hypothetical protein (VIMSS)
15258	b1136	1	7023	1194346	1195596	+	icd	isocitrate dehydrogenase (NCBI)
15259	b1137	1	7023	1196090	1196755	-	ymfD	e14 prophage; predicted SAM-dependent methyltransferase (NCBI)
15260	b1138	1	7023	1196756	1197460	-	ymfE	e14 prophage; predicted inner membrane protein (NCBI)
15261	b1139	1	7023	1197918	1198811	+	lit	e14 prophage; cell death peptidase, inhibitor of T4 late gene expression (NCBI)
15262	b1140	1	7023	1198902	1200029	-	intE	e14 prophage; predicted integrase (NCBI)
15263	b1141	1	7023	1200010	1200255	-	ymfG	e14 prophage; predicted excisionase (NCBI)
15265	b1143	1	7023	1200720	1201061	+	ymfI	orf, hypothetical protein (VIMSS)
15266	b1144	1	7023	1200999	1201307	-	ymfJ	orf, hypothetical protein (VIMSS)
15267	b1145	1	7023	1201482	1202156	-	ymfK	e14 prophage; repressor protein phage e14 (NCBI)
15268	b1146	1	7023	1202247	1202447	+	b1146	orf, hypothetical protein (VIMSS)
15269	b1147	1	7023	1202491	1203048	+	ymfL	e14 prophage; predicted DNA-binding transcriptional regulator (RefSeq)
15270	b1148	1	7023	1203045	1203383	+	ymfM	e14 prophage; predicted protein (NCBI)
7497344	b4692	7	7023	1203393	1203626	+	oweE	
7497345	b4693	7	7023	1203627	1204760	+	aaaE	
15272	b1150	1	7023	1204772	1204954	+	ymfR	e14 prophage; predicted protein (NCBI)
15273	b1151	7	7023	1204954	1205365	+	ymfO	e14 prophage; conserved protein (RefSeq)
15274	b1152	7	7023	1205366	1206145	+	ymfP	orf, hypothetical protein (VIMSS)
15275	b1153	1	7023	1206136	1206720	+	ymfQ	e14 prophage; conserved protein (NCBI)
15276	b1154	1	7023	1206724	1207353	+	ycfK	e14 prophage; predicted protein (NCBI)
15277	b1155	1	7023	1207355	1207768	+	ymfS	e14 prophage; predicted protein (NCBI)
15278	b1156	1	7023	1207740	1208342	-	tfaE	e14 prophage; predicted tail fiber assembly protein (NCBI)
5752726	b1157	7	7023	1208342	1208842	-	stfE	
15280	b1158	1	7023	1208908	1209462	+	pin	e14 prophage; site-specific DNA recombinase (NCBI)
15281	b1159	1	7023	1209569	1210402	+	mcrA	e14 prophage; 5-methylcytosine-specific restriction endonuclease B (NCBI)
1936422	b4519	7	7023	1210636	1210800	+	icdC	
15282	b1160	1	7023	1210903	1211226	-	elbA	hypothetical protein (NCBI)
15283	b1161	1	7023	1211926	1212330	-	ycgX	hypothetical protein (NCBI)
15284	b1162	1	7023	1212551	1213282	-	ycgE	predicted DNA-binding transcriptional regulator (NCBI)
15285	b1163	1	7023	1213487	1214698	-	ycgF	predicted FAD-binding phosphodiesterase (NCBI)
15286	b1164	1	7023	1215012	1215248	+	ycgZ	hypothetical protein (NCBI)
15287	b1165	1	7023	1215291	1215563	+	ymgA	hypothetical protein (NCBI)
15288	b1166	1	7023	1215592	1215858	+	ymgB	hypothetical protein (NCBI)
15289	b1167	1	7023	1215971	1216219	+	ymgC	hypothetical protein (NCBI)
15290	b1168	1	7023	1216551	1218074	+	b1168	putative proteases (VIMSS)
1936424	b4520	1	7023	1218206	1218424	+	ymgF	hypothetical protein (NCBI)
1936425	b4491	7	7023	1218824	1221471	+	ycgH	
15293	b1171	1	7023	1221528	1221857	-	b1171	orf, hypothetical protein (VIMSS)
15294	b1172	1	7023	1221867	1222211	-	ymgG	conserved protein, UPF0757 family (RefSeq)
3446170	b4593	1	7023	1222213	1222386	-	ymgI	hypothetical protein (RefSeq)
3446171	b4594	1	7023	1222487	1222672	+	ymgJ	hypothetical protein (RefSeq)
1936428	b4521	7	7023	1222787	1223130	+	ycgI	hypothetical protein (NCBI)
15296	b1174	1	7023	1223502	1223768	-	minE	cell division topological specificity factor MinE (NCBI)
15297	b1175	1	7023	1223772	1224584	-	minD	membrane ATPase of the MinC-MinD-MinE system (NCBI)
15298	b1176	1	7023	1224608	1225303	-	minC	septum formation inhibitor (NCBI)
15299	b1177	1	7023	1225823	1226191	+	ycgJ	hypothetical protein (NCBI)
15300	b1178	1	7023	1226294	1226695	-	ycgK	hypothetical protein (NCBI)
15301	b1179	1	7023	1226937	1227230	+	ycgL	conserved protein (NCBI)
15302	b1180	1	7023	1227302	1227961	+	ycgM	predicted isomerase/hydrolase (NCBI)
15303	b1181	1	7023	1228038	1228499	+	ycgN	conserved protein (RefSeq)
15304	b1182	1	7023	1228706	1229617	-	hlyE	hemolysin E (VIMSS)
15305	b1183	1	7023	1229990	1230409	+	umuD	DNA polymerase V, subunit D (NCBI)
15306	b1184	1	7023	1230409	1231677	+	umuC	DNA polymerase V subunit UmuC (NCBI)
15307	b1185	1	7023	1231723	1232253	-	dsbB	reoxidizes DsbA protein following formation of disulfide bond in P-ring of flagella. (VIMSS)
15308	b1186	1	7023	1232399	1233940	-	nhaB	NhaB sodium/proton transporter (Katherine Huang)
15309	b1187	1	7023	1234161	1234880	+	fadR	fatty acid metabolism regulator (NCBI)
15310	b1188	1	7023	1234932	1236464	-	ycgB	hypothetical protein (NCBI)
15311	b1189	1	7023	1236794	1238092	+	dadA	D-amino acid dehydrogenase small subunit (NCBI)
15312	b1190	1	7023	1238102	1239172	+	dadX	alanine racemase (NCBI)
15313	b1191	1	7023	1239558	1241294	-	b1191	orf, hypothetical protein (VIMSS)
15314	b1192	1	7023	1241389	1242303	-	ldcA	L,D-carboxypeptidase A (NCBI)
15315	b1193	1	7023	1242403	1243014	+	mltE	murein transglycosylase E (VIMSS)
15316	b1194	1	7023	1243016	1243750	-	ycgR	protein involved in flagellar function (NCBI)
15317	b1195	1	7023	1243951	1244205	+	ymgE	predicted inner membrane protein (NCBI)
15318	b1196	1	7023	1244383	1244823	+	ycgY	hypothetical protein (NCBI)
15319	b1197	1	7023	1244902	1246599	-	treA	periplasmic trehalase (NCBI)
15320	b1198	1	7023	1246919	1248337	-	dhaM	fused predicted dihydroxyacetone-specific PTS enzymes: HPr component/EI component (RefSeq)
15321	b1199	1	7023	1248348	1248980	-	dhaL	dihydroxyacetone kinase, C-terminal domain (NCBI)
15322	b1200	1	7023	1248991	1250061	-	b1200	putative dihydroxyacetone kinase (EC 2.7.1.2) (VIMSS)
15323	b1201	1	7023	1250289	1252208	+	b1201	putative sensor-type regulator (VIMSS)
15324	b1202	1	7023	1252308	1255175	-	ycgV	predicted adhesin (NCBI)
15325	b1203	1	7023	1255944	1257035	-	ychF	translation-associated GTPase (NCBI)
15326	b1204	1	7023	1257152	1257736	-	pth	peptidyl-tRNA hydrolase (NCBI)
15327	b1205	1	7023	1258014	1258292	+	ychH	predicted inner membrane protein (NCBI)
15328	b1206	1	7023	1258347	1260026	-	ychM	orf, hypothetical protein (VIMSS)
15329	b1207	1	7023	1260151	1261098	-	prsA	ribose-phosphate pyrophosphokinase (NCBI)
15330	b1208	1	7023	1261249	1262100	-	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (NCBI)
15331	b1209	1	7023	1262100	1262723	-	lolB	outer membrane lipoprotein LolB precursor (NCBI)
15332	b1210	1	7023	1262937	1264193	+	hemA	glutamyl-tRNA reductase (NCBI)
15333	b1211	1	7023	1264235	1265317	+	prfA	peptide chain release factor 1 (NCBI)
15334	b1212	1	7023	1265317	1266150	+	prmC	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase (NCBI)
15335	b1213	1	7023	1266147	1266539	+	ychQ	predicted transcriptional regulator (NCBI)
15336	b1214	1	7023	1266543	1267352	+	ychA	predicted transcriptional regulator (NCBI)
15337	b1215	1	7023	1267388	1268242	+	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase (NCBI)
1936439	b4419	1	7023	1268391	1268498	-	ldrA	toxic polypeptide, small (NCBI)
1936440	b4420	6	7023	1268546	1268612	+	rdlA	regulatory antisense RNA (NCBI)
1936441	b4421	1	7023	1268926	1269033	-	ldrB	toxic polypeptide, small (NCBI)
1936442	b4422	6	7023	1269081	1269146	+	rdlB	regulatory antisense sRNA (NCBI)
1936443	b4423	1	7023	1269461	1269568	-	ldrC	toxic polypeptide, small (NCBI)
1936444	b4424	6	7023	1269616	1269683	+	rdlC	regulatory antisense sRNA (NCBI)
15338	b1216	1	7023	1269972	1271072	-	chaA	calcium/sodium:proton antiporter (NCBI)
15339	b1217	1	7023	1271342	1271572	+	chaB	cation transport regulator (NCBI)
15340	b1218	1	7023	1271730	1272425	+	chaC	regulatory protein for cation transport (RefSeq)
15341	b1219	1	7023	1272469	1272822	-	ychN	hypothetical protein (NCBI)
15342	b1220	1	7023	1273007	1274401	+	ychO	predicted invasin (RefSeq)
15343	b1221	1	7023	1274402	1275052	-	narL	DNA-binding response regulator in two-component regulatory system with NarX (or NarQ) (NCBI)
15344	b1222	1	7023	1275045	1276841	-	narX	sensory histidine kinase in two-component regulatory system with NarL (NCBI)
15345	b1223	1	7023	1277180	1278571	+	narK	nitrate/nitrite transporter (NCBI)
15346	b1224	1	7023	1279087	1282830	+	narG	nitrate reductase 1, alpha subunit (NCBI)
15347	b1225	1	7023	1282827	1284365	+	narH	nitrate reductase 1, beta (Fe-S) subunit (NCBI)
15348	b1226	1	7023	1284362	1285072	+	narJ	molybdenum-cofactor-assembly chaperone subunit (delta subunit) of nitrate reductase 1 (NCBI)
15349	b1227	1	7023	1285072	1285749	+	narI	nitrate reductase 1, gamma (cytochrome b(NR)) subunit (NCBI)
1936445	b4425	6	7023	1286289	1286459	-	rttR	regulatory sRNA (NCBI)
15351	b1229	1	7023	1286310	1286399	-	tpr	predicted protamine-like protein (RefSeq)
1936446	b1230	5	7023	1286467	1286551	-	tyrV	tRNA-Tyr (NCBI)
1936447	b1231	5	7023	1286761	1286845	-	tyrT	tRNA-Tyr (NCBI)
15352	b1232	1	7023	1287005	1287847	-	purU	formyltetrahydrofolate deformylase (NCBI)
15353	b1233	1	7023	1287897	1288355	-	ychJ	hypothetical protein (NCBI)
15354	b1234	1	7023	1288468	1289373	+	rssA	conserved protein (RefSeq)
15355	b1235	1	7023	1289465	1290478	+	rssB	response regulator of RpoS (NCBI)
15356	b1236	1	7023	1290680	1291588	+	galU	glucose-1-phosphate uridylyltransferase (NCBI)
15357	b1237	1	7023	1291732	1292145	-	hns	global DNA-binding transcriptional dual regulator H-NS (NCBI)
15358	b1238	1	7023	1292750	1293367	+	tdk	thymidine kinase (NCBI)
1936448	b4573	7	7023	1293649	1294215	-	insZ	
15361	b1241	1	7023	1294669	1297344	-	adhE	fused acetaldehyde-CoA dehydrogenase/iron-dependent alcohol dehydrogenase/pyruvate-formate lyase deactivase (NCBI)
15362	b1242	1	7023	1297821	1298468	+	ychE	predicted inner membrane protein (NCBI)
15363	b1243	1	7023	1299206	1300837	+	oppA	oligopeptide transporter subunit (NCBI)
15364	b1244	1	7023	1300923	1301843	+	oppB	oligopeptide permease ABC transporter membrane protein (NCBI)
15365	b1245	1	7023	1301858	1302766	+	oppC	oligopeptide transporter subunit (NCBI)
1936449	b1246	1	7023	1302778	1303791	+	oppD	oligopeptide transporter ATP-binding component (NCBI)
15367	b1247	1	7023	1303788	1304792	+	oppF	oligopeptide transporter subunit (NCBI)
15368	b1248	1	7023	1304845	1305174	-	b1248	orf, hypothetical protein (VIMSS)
15369	b1249	1	7023	1305209	1306669	-	cls	cardiolipin synthetase (NCBI)
3446172	b4595	1	7023	1306812	1306985	+	yciY	hypothetical protein (RefSeq)
15370	b1250	1	7023	1307040	1308293	-	kch	voltage-gated potassium channel (NCBI)
15371	b1251	1	7023	1308593	1308889	-	yciI	orf, hypothetical protein (VIMSS)
15372	b1252	1	7023	1309113	1309832	+	tonB	membrane spanning protein in TonB-ExbB-ExbD complex (NCBI)
15373	b1253	1	7023	1309872	1310270	-	yciA	predicted hydrolase (NCBI)
15374	b1254	1	7023	1310375	1310914	-	yciB	intracellular septation protein A (NCBI)
15375	b1255	1	7023	1310944	1311687	-	yciC	hypothetical protein (NCBI)
15376	b1256	1	7023	1312044	1312682	+	ompW	outer membrane protein W (NCBI)
15377	b1257	1	7023	1312742	1313248	-	yciE	hypothetical protein (NCBI)
15378	b1258	1	7023	1313294	1313794	-	yciF	hypothetical protein (NCBI)
15379	b1259	1	7023	1313880	1314059	-	yciG	orf, hypothetical protein (VIMSS)
15380	b1260	1	7023	1314440	1315246	-	trpA	tryptophan synthase subunit alpha (NCBI)
15381	b1261	1	7023	1315246	1316439	-	trpB	tryptophan synthase subunit beta (NCBI)
15382	b1262	1	7023	1316451	1317809	-	trpC	N-(5-phosphoribosyl)anthranilate isomerase and indole-3-glycerolphosphate synthetase (VIMSS)
15383	b1263	1	7023	1317813	1319408	-	trpD	bifunctional indole-3-glycerol-phosphate synthase/anthranilate phosphoribosyltransferase (NCBI)
15384	b1264	1	7023	1319408	1320970	-	trpE	anthranilate synthase component I (NCBI)
15385	b1265	1	7023	1321062	1321106	-	trpL	trp operon leader peptide (NCBI)
15386	b1266	1	7023	1321244	1322125	+	yciV	hypothetical protein (NCBI)
15387	b1267	1	7023	1322122	1322742	+	yciO	orf, hypothetical protein (VIMSS)
15388	b1268	1	7023	1322770	1324665	+	yciQ	predicted inner membrane protein (NCBI)
15389	b1269	1	7023	1324876	1325751	+	rluB	23S rRNA pseudouridylate synthase (NCBI)
15390	b1270	1	7023	1325791	1326381	-	btuR	cob(I)yrinic acid a,c-diamide adenosyltransferase (NCBI)
15391	b1271	1	7023	1326378	1327136	-	yciK	short chain dehydrogenase (NCBI)
15392	b1272	1	7023	1327356	1328405	+	sohB	predicted inner membrane peptidase (NCBI)
15393	b1273	1	7023	1328441	1328692	-	yciN	hypothetical protein (NCBI)
15394	b1274	1	7023	1329072	1331669	+	topA	DNA topoisomerase I (NCBI)
15395	b1275	1	7023	1331879	1332853	+	cysB	DNA-binding transcriptional dual regulator, O-acetyl-L-serine-binding (NCBI)
1936456	b4522	1	7023	1333184	1333312	+	yciX_1	hypothetical protein (NCBI)
1936457	b4523	1	7023	1333315	1333482	+	yciX	hypothetical protein (RefSeq)
15396	b1276	1	7023	1333855	1336530	+	acnA	aconitate hydratase (NCBI)
15397	b1277	1	7023	1336594	1337184	-	ribA	GTP cyclohydrolase II protein (NCBI)
15398	b1278	1	7023	1337354	1338118	+	pgpB	phosphatidylglycerophosphatase B (NCBI)
15399	b1279	1	7023	1338267	1338575	+	yciS	conserved inner membrane protein (NCBI)
15400	b1280	1	7023	1338582	1339751	+	yciM	hypothetical protein (NCBI)
15401	b1281	1	7023	1339945	1340682	+	pyrF	orotidine 5'-phosphate decarboxylase (NCBI)
15402	b1282	1	7023	1340682	1341008	+	yciH	orf, hypothetical protein (VIMSS)
15403	b1283	1	7023	1341134	1341352	-	osmB	lipoprotein (NCBI)
15404	b1284	1	7023	1341621	1342370	-	yciT	predicted DNA-binding transcriptional regulator (NCBI)
3446173	b4596	1	7023	1342460	1342633	-	yciZ	hypothetical protein (RefSeq)
15405	b1285	1	7023	1342781	1344766	-	gmr	modulator of Rnase II stability (NCBI)
7497346	b4672	1	7023	1344820	1344924	+	ymiB	expressed protein (RefSeq)
15406	b1286	1	7023	1345002	1346936	-	rnb	exoribonuclease II (NCBI)
15407	b1287	1	7023	1347004	1348131	-	yciW	putative oxidoreductase (VIMSS)
15408	b1288	1	7023	1348275	1349063	-	fabI	enoyl-(acyl carrier protein) reductase (NCBI)
15409	b1289	1	7023	1349431	1349784	-	ycjD	hypothetical protein (NCBI)
15410	b1290	1	7023	1349852	1350658	-	sapF	predicted antimicrobial peptide transporter subunit (NCBI)
15411	b1291	1	7023	1350660	1351652	-	sapD	predicted antimicrobial peptide transporter subunit (NCBI)
15412	b1292	1	7023	1351652	1352542	-	sapC	predicted antimicrobial peptide transporter subunit (NCBI)
15413	b1293	1	7023	1352529	1353494	-	sapB	predicted antimicrobial peptide transporter subunit (NCBI)
15414	b1294	1	7023	1353491	1355134	-	sapA	predicted antimicrobial peptide transporter subunit (NCBI)
15415	b1295	1	7023	1355447	1355692	-	ymjA	hypothetical protein (NCBI)
15416	b1296	1	7023	1355826	1357211	-	ycjJ	putative amino acid/amine transport protein (VIMSS)
15417	b1297	1	7023	1357514	1358932	-	b1297	putative glutamine synthetase (EC 6.3.1.2) (VIMSS)
15418	b1298	1	7023	1359144	1359908	+	ycjL	probable amidotransferase subunit (VIMSS)
15419	b1299	1	7023	1359935	1360492	+	puuR	DNA-binding transcriptional repressor (NCBI)
15420	b1300	1	7023	1360767	1362254	+	puuC	gamma-Glu-gamma-aminobutyraldehyde dehydrogenase, NAD(P)H-dependent (NCBI)
15421	b1301	1	7023	1362256	1363536	+	puuB	gamma-Glu-putrescine oxidase, FAD/NAD(P)-binding (NCBI)
15422	b1302	1	7023	1363574	1364839	+	puuE	GABA aminotransferase, PLP-dependent (NCBI)
15423	b1303	1	7023	1364959	1365936	-	pspF	psp operon transcriptional activator (VIMSS)
15424	b1304	1	7023	1366103	1366771	+	pspA	regulatory protein for phage-shock-protein operon (NCBI)
15425	b1305	1	7023	1366825	1367049	+	pspB	phage shock protein B (NCBI)
15426	b1306	1	7023	1367049	1367408	+	pspC	DNA-binding transcriptional activator (NCBI)
15427	b1307	1	7023	1367417	1367638	+	pspD	peripheral inner membrane phage-shock protein (NCBI)
15428	b1308	1	7023	1367713	1368027	+	pspE	thiosulfate:cyanide sulfurtransferase (rhodanese) (NCBI)
15429	b1309	1	7023	1368240	1369919	+	ycjM	putative polysaccharide hydrolase (VIMSS)
15430	b1310	1	7023	1369933	1371225	+	ycjN	predicted sugar transporter subunit: periplasmic-binding component of ABC superfamily (NCBI)
15431	b1311	1	7023	1371246	1372127	+	ycjO	predicted sugar transporter subunit: membrane component of ABC superfamily (NCBI)
15432	b1312	1	7023	1372114	1372956	+	ycjP	predicted sugar transporter subunit: membrane component of ABC superfamily (NCBI)
15433	b1313	1	7023	1372987	1374039	+	ycjQ	predicted oxidoreductase, Zn-dependent and NAD(P)-binding (NCBI)
15434	b1314	1	7023	1374058	1374846	+	b1314	putative transient receptor potential locus (VIMSS)
15435	b1315	1	7023	1374856	1375911	+	ycjS	predicted oxidoreductase, NADH-binding (NCBI)
15436	b1316	1	7023	1375908	1378175	+	ycjT	predicted hydrolase (NCBI)
15437	b1317	1	7023	1378172	1378831	+	ycjU	predicted beta-phosphoglucomutase (NCBI)
1936466	b4524	7	7023	1378845	1379926	+	ycjV	
15439	b1319	1	7023	1379971	1380876	+	ompG	outer membrane porin (NCBI)
15440	b1320	1	7023	1380987	1381985	-	ycjW	predicted DNA-binding transcriptional regulator (NCBI)
15441	b1321	1	7023	1382141	1383538	+	ycjX	conserved protein with nucleoside triphosphate hydrolase domain (NCBI)
15442	b1322	1	7023	1383535	1384596	+	ycjF	hypothetical protein (NCBI)
15443	b1323	1	7023	1384744	1386285	+	tyrR	DNA-binding transcriptional dual regulator, tyrosine-binding (NCBI)
15444	b1324	1	7023	1386329	1386835	-	tpx	thiol peroxidase (NCBI)
15445	b1325	1	7023	1386954	1387919	+	ycjG	putative muconate cycloisomerase I (EC 5.5.-.-) (VIMSS)
15446	b1326	1	7023	1387894	1388622	-	mpaA	murein peptide amidase A (RefSeq)
1936468	b4525	7	7023	1388749	1388886	-	ymjC	
7497347	b4673	7	7023	1388892	1388957	-	ymjD	
15447	b1327	1	7023	1388957	1389877	-	ycjY	predicted hydrolase (RefSeq)
15448	b1328	1	7023	1390015	1390914	+	ycjZ	predicted DNA-binding transcriptional regulator (NCBI)
15449	b1329	1	7023	1391251	1392864	+	b1329	putative transport periplasmic protein (VIMSS)
15450	b1330	1	7023	1392915	1393946	-	ynaI	conserved inner membrane protein (NCBI)
15451	b1331	1	7023	1394100	1395116	+	insH-4	IS5 transposase and trans-activator (NCBI)
15452	b1332	1	7023	1395389	1395646	+	ynaJ	predicted inner membrane protein (NCBI)
15453	b1333	1	7023	1395696	1396646	-	uspE	stress-induced protein (NCBI)
15454	b1334	1	7023	1396798	1397550	-	fnr	DNA-binding transcriptional dual regulator, global regulator of anaerobic growth (NCBI)
15455	b1335	1	7023	1397745	1398260	-	ogt	O-6-alkylguanine-DNA:cysteine-protein methyltransferase (NCBI)
15456	b1336	1	7023	1398271	1399797	-	ydaH	putative pump protein (transport) (VIMSS)
15457	b1337	1	7023	1399834	1401279	-	abgB	predicted peptidase, aminobenzoyl-glutamate utilization protein (NCBI)
15458	b1338	1	7023	1401279	1402589	-	ydaJ	putative aminohydrolase (EC 3.5.1.14) (VIMSS)
15459	b1339	1	7023	1402765	1403673	+	abgR	predicted DNA-binding transcriptional regulator (NCBI)
1936472	b4426	6	7023	1403676	1403833	-	isrA	unknown RNA (NCBI)
15460	b1340	1	7023	1404003	1404566	+	ydaL	hypothetical protein (NCBI)
15461	b1341	1	7023	1404587	1405819	-	b1341	orf, hypothetical protein (VIMSS)
15462	b1342	1	7023	1406074	1407057	+	ydaN	zinc transporter (NCBI)
10279117	b4699	6	7023	1407153	1407274	+	fnrS	FNR-activated anaerobic sRNA antisense regulator down regulates cydDC, metE, sodA, sodB, Hfq-dependent; mediates negative FNR regulation (RefSeq)
15463	b1343	1	7023	1407535	1408908	+	dbpA	ATP-dependent RNA helicase, specific for 23S rRNA (NCBI)
15464	b1344	1	7023	1409037	1409972	-	ydaO	predicted C32 tRNA thiolase (NCBI)
15465	b1345	1	7023	1410024	1411259	-	intR	Rac prophage; integrase (NCBI)
15466	b1346	1	7023	1411261	1411476	-	ydaQ	orf, hypothetical protein (VIMSS)
15467	b1347	1	7023	1411555	1411764	-	ydaC	Rac prophage; predicted protein (NCBI)
15468	b1348	1	7023	1411757	1411951	-	lar	Rac prophage; restriction alleviation protein (NCBI)
15469	b1349	1	7023	1412008	1412817	-	recT	Rac prophage; recombination and repair protein (NCBI)
15470	b1350	1	7023	1412810	1415410	-	recE	Rac prophage; exonuclease VIII, 5' -> 3' specific dsDNA exonuclease (NCBI)
15471	b1351	1	7023	1415512	1415787	-	racC	Rac prophage; predicted protein (NCBI)
1936475	b4526	1	7023	1415862	1416032	-	ydaE	Rac prophage; conserved protein (NCBI)
15473	b1352	1	7023	1416032	1416253	-	ydaD	orf, hypothetical protein (VIMSS)
15474	b1353	1	7023	1416695	1417183	+	sieB	phage superinfection exclusion protein (VIMSS)
